"ensembl_gene_id"	"gene_biotype"	"external_gene_name"
"ENSRNOG00000047162"	"protein_coding"	"AABR07051746.1"
"ENSRNOG00000047241"	"pseudogene"	"AABR07052125.2"
"ENSRNOG00000047244"	"protein_coding"	"Nup214"
"ENSRNOG00000047356"	"protein_coding"	"Abl1"
"ENSRNOG00000047478"	"protein_coding"	"Olr413"
"ENSRNOG00000047535"	"protein_coding"	"AABR07051670.1"
"ENSRNOG00000047541"	"pseudogene"	"AABR07051715.1"
"ENSRNOG00000047571"	"protein_coding"	"RGD1563231"
"ENSRNOG00000047642"	"protein_coding"	"AABR07051426.1"
"ENSRNOG00000047655"	"protein_coding"	"AABR07051659.1"
"ENSRNOG00000047836"	"protein_coding"	"RGD1565617"
"ENSRNOG00000047915"	"protein_coding"	"AABR07051550.1"
"ENSRNOG00000047998"	"miRNA"	"AC142126.1"
"ENSRNOG00000048070"	"protein_coding"	"AABR07051563.1"
"ENSRNOG00000048167"	"protein_coding"	"AABR07051551.1"
"ENSRNOG00000048182"	"protein_coding"	"AABR07051684.1"
"ENSRNOG00000048499"	"protein_coding"	"Olr410"
"ENSRNOG00000048524"	"miRNA"	"Mir6216"
"ENSRNOG00000048541"	"protein_coding"	"AABR07051678.1"
"ENSRNOG00000048601"	"processed_pseudogene"	"AABR07052084.1"
"ENSRNOG00000048611"	"protein_coding"	"Olr409"
"ENSRNOG00000048676"	"protein_coding"	"AABR07051445.1"
"ENSRNOG00000048764"	"protein_coding"	"AABR07051675.1"
"ENSRNOG00000048870"	"protein_coding"	"St6galnac4"
"ENSRNOG00000048909"	"protein_coding"	"Olr395"
"ENSRNOG00000048914"	"protein_coding"	"Traf1"
"ENSRNOG00000049009"	"protein_coding"	"AABR07051532.1"
"ENSRNOG00000049024"	"protein_coding"	"AABR07051611.1"
"ENSRNOG00000049034"	"protein_coding"	"Ptrh1"
"ENSRNOG00000049056"	"protein_coding"	"AABR07051450.1"
"ENSRNOG00000049110"	"protein_coding"	"Dpm2"
"ENSRNOG00000049299"	"protein_coding"	"AABR07051532.2"
"ENSRNOG00000049377"	"pseudogene"	"AABR07052247.1"
"ENSRNOG00000049460"	"protein_coding"	"Olr415"
"ENSRNOG00000049499"	"protein_coding"	"AABR07051535.1"
"ENSRNOG00000049532"	"miRNA"	"Mir2861"
"ENSRNOG00000049538"	"protein_coding"	"Olr398"
"ENSRNOG00000049599"	"miRNA"	"Mir199b"
"ENSRNOG00000049755"	"protein_coding"	"AABR07051534.1"
"ENSRNOG00000049859"	"miRNA"	"AABR07051908.1"
"ENSRNOG00000049891"	"miRNA"	"AABR07052324.1"
"ENSRNOG00000050066"	"protein_coding"	"AABR07051583.1"
"ENSRNOG00000050109"	"miRNA"	"AABR07052071.1"
"ENSRNOG00000050190"	"protein_coding"	"Eng"
"ENSRNOG00000050204"	"protein_coding"	"Naif1"
"ENSRNOG00000050262"	"protein_coding"	"LOC102547011"
"ENSRNOG00000050324"	"protein_coding"	"AABR07051680.1"
"ENSRNOG00000050551"	"miRNA"	"AABR07052198.1"
"ENSRNOG00000050650"	"protein_coding"	"Ttc16"
"ENSRNOG00000050780"	"protein_coding"	"Fpgs"
"ENSRNOG00000050781"	"protein_coding"	"Qrfp"
"ENSRNOG00000050792"	"protein_coding"	"Tnfaip6"
"ENSRNOG00000050834"	"protein_coding"	"Fam102a"
"ENSRNOG00000050844"	"protein_coding"	"Fibcd1l1"
"ENSRNOG00000050889"	"protein_coding"	"AABR07051626.2"
"ENSRNOG00000051675"	"ribozyme"	"RF00009"
"ENSRNOG00000051723"	"lincRNA"	"AABR07052195.1"
"ENSRNOG00000052047"	"protein_coding"	"AABR07051718.1"
"ENSRNOG00000052091"	"snRNA"	"RF00026"
"ENSRNOG00000052295"	"snoRNA"	"RF00560"
"ENSRNOG00000052454"	"snoRNA"	"RF00560"
"ENSRNOG00000052498"	"protein_coding"	"Grb14"
"ENSRNOG00000052615"	"snoRNA"	"RF00322"
"ENSRNOG00000052670"	"snRNA"	"RF00026"
"ENSRNOG00000052827"	"lincRNA"	"AABR07052085.2"
"ENSRNOG00000052882"	"lincRNA"	"AABR07051370.1"
"ENSRNOG00000052953"	"lincRNA"	"AABR07051592.1"
"ENSRNOG00000052969"	"protein_coding"	"AABR07051700.1"
"ENSRNOG00000053164"	"snRNA"	"RF00026"
"ENSRNOG00000053188"	"protein_coding"	"AABR07051565.1"
"ENSRNOG00000053199"	"snRNA"	"RF00026"
"ENSRNOG00000053212"	"snoRNA"	"RF00410"
"ENSRNOG00000053222"	"protein_coding"	"AABR07052405.1"
"ENSRNOG00000053236"	"lincRNA"	"AABR07051813.1"
"ENSRNOG00000053329"	"protein_coding"	"AABR07051671.1"
"ENSRNOG00000053446"	"protein_coding"	"AABR07051665.1"
"ENSRNOG00000053563"	"snRNA"	"RF00026"
"ENSRNOG00000053600"	"lincRNA"	"AABR07051954.1"
"ENSRNOG00000053608"	"snRNA"	"RF00007"
"ENSRNOG00000053695"	"lincRNA"	"AABR07051957.1"
"ENSRNOG00000053730"	"snRNA"	"RF00015"
"ENSRNOG00000053739"	"snRNA"	"RF00003"
"ENSRNOG00000053755"	"protein_coding"	"AABR07052166.1"
"ENSRNOG00000053899"	"protein_coding"	"AABR07051731.1"
"ENSRNOG00000054061"	"lincRNA"	"AABR07052327.1"
"ENSRNOG00000054125"	"lincRNA"	"AABR07051592.2"
"ENSRNOG00000054128"	"protein_coding"	"AABR07051730.1"
"ENSRNOG00000054249"	"miRNA"	"AABR07051939.1"
"ENSRNOG00000054317"	"misc_RNA"	"RF00100"
"ENSRNOG00000054399"	"protein_coding"	"Olr407"
"ENSRNOG00000054461"	"ribozyme"	"RF00009"
"ENSRNOG00000054525"	"miRNA"	"AABR07052085.3"
"ENSRNOG00000054556"	"snoRNA"	"RF00560"
"ENSRNOG00000054560"	"protein_coding"	"Sh2d3c"
"ENSRNOG00000054597"	"lincRNA"	"AABR07051511.1"
"ENSRNOG00000054632"	"lincRNA"	"AABR07051882.1"
"ENSRNOG00000054708"	"misc_RNA"	"RF00019"
"ENSRNOG00000054725"	"protein_coding"	"Gtf3c4"
"ENSRNOG00000054733"	"lincRNA"	"LOC103690137"
"ENSRNOG00000054789"	"snoRNA"	"RF00554"
"ENSRNOG00000054810"	"lincRNA"	"AABR07051567.1"
"ENSRNOG00000054820"	"snRNA"	"RF00007"
"ENSRNOG00000054828"	"protein_coding"	"AABR07051708.1"
"ENSRNOG00000054901"	"protein_coding"	"Rif1"
"ENSRNOG00000054973"	"snoRNA"	"RF00302"
"ENSRNOG00000055021"	"snRNA"	"RF00619"
"ENSRNOG00000055081"	"lincRNA"	"AABR07052048.1"
"ENSRNOG00000055168"	"snoRNA"	"RF00600"
"ENSRNOG00000055184"	"lincRNA"	"AABR07052263.1"
"ENSRNOG00000055193"	"protein_coding"	"AABR07051652.1"
"ENSRNOG00000055226"	"protein_coding"	"Dab2ip"
"ENSRNOG00000055360"	"misc_RNA"	"RF02271"
"ENSRNOG00000055385"	"miRNA"	"AABR07072853.1"
"ENSRNOG00000055541"	"protein_coding"	"AABR07052296.1"
"ENSRNOG00000055567"	"protein_coding"	"Fmnl2"
"ENSRNOG00000055571"	"snoRNA"	"RF00560"
"ENSRNOG00000055701"	"lincRNA"	"AABR07052389.1"
"ENSRNOG00000055767"	"lincRNA"	"AABR07051666.1"
"ENSRNOG00000055854"	"lincRNA"	"AABR07051403.1"
"ENSRNOG00000055886"	"pseudogene"	"AABR07051399.1"
"ENSRNOG00000055907"	"snRNA"	"RF00026"
"ENSRNOG00000056129"	"lincRNA"	"LOC102554659"
"ENSRNOG00000056181"	"snoRNA"	"RF00394"
"ENSRNOG00000056273"	"protein_coding"	"AABR07051692.1"
"ENSRNOG00000056275"	"protein_coding"	"AABR07052298.1"
"ENSRNOG00000056393"	"lincRNA"	"AABR07051555.1"
"ENSRNOG00000056447"	"protein_coding"	"AABR07051658.1"
"ENSRNOG00000056450"	"snoRNA"	"RF00334"
"ENSRNOG00000056579"	"pseudogene"	"AC142138.1"
"ENSRNOG00000056587"	"lincRNA"	"AABR07051808.1"
"ENSRNOG00000056657"	"snoRNA"	"RF00153"
"ENSRNOG00000056661"	"snRNA"	"RF00026"
"ENSRNOG00000056717"	"snRNA"	"RF00004"
"ENSRNOG00000056867"	"snRNA"	"RF00003"
"ENSRNOG00000056868"	"snRNA"	"RF00026"
"ENSRNOG00000056984"	"protein_coding"	"Baz2b"
"ENSRNOG00000057007"	"lincRNA"	"AABR07052048.2"
"ENSRNOG00000057044"	"protein_coding"	"Garnl3"
"ENSRNOG00000057217"	"snRNA"	"RF00026"
"ENSRNOG00000057218"	"lincRNA"	"AABR07052390.1"
"ENSRNOG00000057269"	"snRNA"	"RF00026"
"ENSRNOG00000057280"	"protein_coding"	"AABR07051733.1"
"ENSRNOG00000057336"	"snRNA"	"RF00026"
"ENSRNOG00000057344"	"protein_coding"	"AABR07051733.2"
"ENSRNOG00000057376"	"protein_coding"	"AABR07051548.2"
"ENSRNOG00000057465"	"lincRNA"	"AABR07051376.2"
"ENSRNOG00000057475"	"snoRNA"	"RF00560"
"ENSRNOG00000057526"	"lincRNA"	"AABR07051642.1"
"ENSRNOG00000057545"	"protein_coding"	"AC114363.1"
"ENSRNOG00000057546"	"snRNA"	"RF00066"
"ENSRNOG00000057548"	"protein_coding"	"AABR07051741.1"
"ENSRNOG00000057571"	"snRNA"	"RF00026"
"ENSRNOG00000057577"	"misc_RNA"	"RF02271"
"ENSRNOG00000057618"	"protein_coding"	"AABR07051707.1"
"ENSRNOG00000057740"	"protein_coding"	"Ccdc148"
"ENSRNOG00000057796"	"snRNA"	"RF00066"
"ENSRNOG00000058017"	"snoRNA"	"RF00579"
"ENSRNOG00000058161"	"snoRNA"	"RF00561"
"ENSRNOG00000058261"	"lincRNA"	"AABR07051646.1"
"ENSRNOG00000058297"	"snRNA"	"RF00026"
"ENSRNOG00000058310"	"snoRNA"	"RF00561"
"ENSRNOG00000058329"	"protein_coding"	"Prrx2"
"ENSRNOG00000058335"	"lincRNA"	"AABR07051879.1"
"ENSRNOG00000058342"	"lincRNA"	"AABR07051639.1"
"ENSRNOG00000058364"	"lincRNA"	"AABR07051515.1"
"ENSRNOG00000058460"	"protein_coding"	"AABR07051551.2"
"ENSRNOG00000058552"	"protein_coding"	"AABR07051733.3"
"ENSRNOG00000058641"	"snoRNA"	"RF00156"
"ENSRNOG00000058684"	"misc_RNA"	"RF00017"
"ENSRNOG00000058802"	"snoRNA"	"RF00568"
"ENSRNOG00000058858"	"snRNA"	"RF00026"
"ENSRNOG00000058888"	"misc_RNA"	"RF00636"
"ENSRNOG00000058919"	"snoRNA"	"RF00560"
"ENSRNOG00000058954"	"lincRNA"	"AABR07052091.1"
"ENSRNOG00000059003"	"snRNA"	"RF00026"
"ENSRNOG00000059031"	"misc_RNA"	"RF00100"
"ENSRNOG00000059168"	"lincRNA"	"LOC102550392"
"ENSRNOG00000059222"	"snRNA"	"RF00026"
"ENSRNOG00000059243"	"lincRNA"	"AABR07051787.1"
"ENSRNOG00000059316"	"lincRNA"	"AABR07052347.1"
"ENSRNOG00000059375"	"lincRNA"	"AC142138.2"
"ENSRNOG00000059397"	"snRNA"	"RF00026"
"ENSRNOG00000059414"	"miRNA"	"Mir7578"
"ENSRNOG00000059495"	"lincRNA"	"LOC102554154"
"ENSRNOG00000059507"	"protein_coding"	"Lamc3"
"ENSRNOG00000059518"	"lincRNA"	"AABR07051515.2"
"ENSRNOG00000059612"	"lincRNA"	"AABR07051957.2"
"ENSRNOG00000059727"	"snRNA"	"RF00026"
"ENSRNOG00000059732"	"snoRNA"	"RF00560"
"ENSRNOG00000059802"	"lincRNA"	"AABR07051485.1"
"ENSRNOG00000059885"	"miRNA"	"AABR07052199.1"
"ENSRNOG00000059910"	"protein_coding"	"AABR07051689.1"
"ENSRNOG00000059912"	"misc_RNA"	"RF00019"
"ENSRNOG00000060108"	"protein_coding"	"Olr399"
"ENSRNOG00000060164"	"lincRNA"	"AABR07051982.2"
"ENSRNOG00000060195"	"lincRNA"	"AABR07051882.2"
"ENSRNOG00000060208"	"lincRNA"	"AABR07051438.1"
"ENSRNOG00000060301"	"snRNA"	"RF00026"
"ENSRNOG00000060304"	"snRNA"	"RF00026"
"ENSRNOG00000060332"	"misc_RNA"	"RF00100"
"ENSRNOG00000060408"	"protein_coding"	"AABR07051716.1"
"ENSRNOG00000060472"	"lincRNA"	"AABR07051952.1"
"ENSRNOG00000060562"	"protein_coding"	"AABR07051701.1"
"ENSRNOG00000060585"	"lincRNA"	"AABR07051431.1"
"ENSRNOG00000060627"	"snoRNA"	"RF00153"
"ENSRNOG00000060643"	"snRNA"	"RF00066"
"ENSRNOG00000060756"	"snRNA"	"RF00015"
"ENSRNOG00000060916"	"lincRNA"	"AC126134.1"
"ENSRNOG00000060921"	"lincRNA"	"LOC108350369"
"ENSRNOG00000060987"	"lincRNA"	"AABR07051716.2"
"ENSRNOG00000061109"	"lincRNA"	"AABR07052387.1"
"ENSRNOG00000061129"	"protein_coding"	"Psmd14"
"ENSRNOG00000061267"	"lincRNA"	"AABR07052322.1"
"ENSRNOG00000061392"	"snRNA"	"RF00026"
"ENSRNOG00000061576"	"protein_coding"	"AABR07051564.1"
"ENSRNOG00000061772"	"miRNA"	"AABR07051451.1"
"ENSRNOG00000061836"	"lincRNA"	"LOC102551549"
"ENSRNOG00000000007"	"protein_coding"	"Gad1"
"ENSRNOG00000001510"	"pseudogene"	"AC120066.1"
"ENSRNOG00000001514"	"protein_coding"	"Cdca7"
"ENSRNOG00000001515"	"protein_coding"	"Map3k20"
"ENSRNOG00000001516"	"protein_coding"	"Rapgef4"
"ENSRNOG00000001517"	"protein_coding"	"Pdk1"
"ENSRNOG00000001518"	"protein_coding"	"Itga6"
"ENSRNOG00000001519"	"protein_coding"	"Dlx2"
"ENSRNOG00000001520"	"protein_coding"	"Dlx1"
"ENSRNOG00000001524"	"protein_coding"	"Hat1"
"ENSRNOG00000001547"	"protein_coding"	"Agps"
"ENSRNOG00000001548"	"protein_coding"	"Nfe2l2"
"ENSRNOG00000001559"	"protein_coding"	"Mtx2"
"ENSRNOG00000001572"	"protein_coding"	"Hoxd1"
"ENSRNOG00000001577"	"protein_coding"	"Hoxd3"
"ENSRNOG00000001578"	"protein_coding"	"Hoxd4"
"ENSRNOG00000001580"	"protein_coding"	"Hoxd9"
"ENSRNOG00000001581"	"protein_coding"	"Hoxd10"
"ENSRNOG00000001587"	"protein_coding"	"Hoxd12"
"ENSRNOG00000001588"	"protein_coding"	"Hoxd13"
"ENSRNOG00000001589"	"protein_coding"	"Evx2"
"ENSRNOG00000001593"	"protein_coding"	"Lnpk"
"ENSRNOG00000001596"	"protein_coding"	"Atp5mc3"
"ENSRNOG00000001597"	"protein_coding"	"Atf2"
"ENSRNOG00000004544"	"protein_coding"	"Ube2e3"
"ENSRNOG00000004783"	"protein_coding"	"Fam171b"
"ENSRNOG00000004861"	"protein_coding"	"Itga4"
"ENSRNOG00000004912"	"protein_coding"	"Itgav"
"ENSRNOG00000005039"	"protein_coding"	"Tfpi"
"ENSRNOG00000005256"	"protein_coding"	"Zc3h15"
"ENSRNOG00000005308"	"protein_coding"	"Tmx2"
"ENSRNOG00000005359"	"protein_coding"	"Csrnp3"
"ENSRNOG00000005609"	"protein_coding"	"Neurod1"
"ENSRNOG00000005727"	"protein_coding"	"Galnt3"
"ENSRNOG00000005742"	"protein_coding"	"Olr584"
"ENSRNOG00000005793"	"protein_coding"	"Olr588"
"ENSRNOG00000005863"	"protein_coding"	"Olr601"
"ENSRNOG00000005865"	"protein_coding"	"Itprid2"
"ENSRNOG00000005868"	"protein_coding"	"Ttc21b"
"ENSRNOG00000005880"	"protein_coding"	"Olr604"
"ENSRNOG00000005898"	"pseudogene"	"AC131848.1"
"ENSRNOG00000005921"	"protein_coding"	"Olr606"
"ENSRNOG00000005950"	"protein_coding"	"Olr608"
"ENSRNOG00000006024"	"protein_coding"	"Olr630"
"ENSRNOG00000006050"	"protein_coding"	"Med19"
"ENSRNOG00000006408"	"protein_coding"	"Olr693"
"ENSRNOG00000006415"	"protein_coding"	"Olr694"
"ENSRNOG00000006433"	"protein_coding"	"Olr696"
"ENSRNOG00000006445"	"protein_coding"	"Olr698"
"ENSRNOG00000006611"	"protein_coding"	"Nostrin"
"ENSRNOG00000006637"	"protein_coding"	"Olr720"
"ENSRNOG00000006639"	"protein_coding"	"Scn9a"
"ENSRNOG00000006654"	"protein_coding"	"Olr721"
"ENSRNOG00000006669"	"protein_coding"	"Olr722"
"ENSRNOG00000006706"	"protein_coding"	"Olr724"
"ENSRNOG00000006716"	"protein_coding"	"Olr725"
"ENSRNOG00000006731"	"protein_coding"	"Spc25"
"ENSRNOG00000006771"	"protein_coding"	"Olr729"
"ENSRNOG00000006803"	"protein_coding"	"Dnajc10"
"ENSRNOG00000006819"	"protein_coding"	"Olr731"
"ENSRNOG00000006832"	"protein_coding"	"Zdhhc5"
"ENSRNOG00000007127"	"protein_coding"	"Bbs5"
"ENSRNOG00000007416"	"protein_coding"	"Clp1"
"ENSRNOG00000007457"	"protein_coding"	"Serping1"
"ENSRNOG00000007461"	"protein_coding"	"Klhl41"
"ENSRNOG00000007516"	"protein_coding"	"Smtnl1"
"ENSRNOG00000007518"	"protein_coding"	"Nckap1"
"ENSRNOG00000007605"	"protein_coding"	"AABR07052430.1"
"ENSRNOG00000007625"	"protein_coding"	"B3galt1"
"ENSRNOG00000007673"	"protein_coding"	"Ppig"
"ENSRNOG00000007765"	"protein_coding"	"Frzb"
"ENSRNOG00000007883"	"protein_coding"	"Timm10"
"ENSRNOG00000007979"	"protein_coding"	"Phospho2"
"ENSRNOG00000007981"	"protein_coding"	"Klhl23"
"ENSRNOG00000007998"	"protein_coding"	"Ssb"
"ENSRNOG00000008243"	"protein_coding"	"Slc43a1"
"ENSRNOG00000008394"	"protein_coding"	"Prg2"
"ENSRNOG00000008469"	"protein_coding"	"Mettl5"
"ENSRNOG00000008552"	"protein_coding"	"P2rx3"
"ENSRNOG00000008616"	"protein_coding"	"Ubr3"
"ENSRNOG00000008825"	"protein_coding"	"Ssrp1"
"ENSRNOG00000008868"	"protein_coding"	"Dusp19"
"ENSRNOG00000009195"	"protein_coding"	"Tnks1bp1"
"ENSRNOG00000009227"	"protein_coding"	"Aplnr"
"ENSRNOG00000009290"	"protein_coding"	"Nup35"
"ENSRNOG00000009300"	"protein_coding"	"LOC103690017"
"ENSRNOG00000009376"	"pseudogene"	"Olr440"
"ENSRNOG00000009382"	"protein_coding"	"AABR07052486.1"
"ENSRNOG00000009399"	"protein_coding"	"Fads2l1"
"ENSRNOG00000009403"	"protein_coding"	"Dcaf17"
"ENSRNOG00000009526"	"protein_coding"	"Olr448"
"ENSRNOG00000009586"	"protein_coding"	"Olr455"
"ENSRNOG00000009620"	"protein_coding"	"Cybrd1"
"ENSRNOG00000009624"	"protein_coding"	"Olr462"
"ENSRNOG00000009648"	"pseudogene"	"AABR07052755.1"
"ENSRNOG00000009670"	"protein_coding"	"Olr472"
"ENSRNOG00000009693"	"protein_coding"	"Olr476"
"ENSRNOG00000009747"	"protein_coding"	"Olr485"
"ENSRNOG00000009764"	"protein_coding"	"Olr488"
"ENSRNOG00000009770"	"protein_coding"	"LOC100909796"
"ENSRNOG00000009781"	"protein_coding"	"Dync1i2"
"ENSRNOG00000009852"	"protein_coding"	"Olr519"
"ENSRNOG00000009943"	"protein_coding"	"Olr536"
"ENSRNOG00000009952"	"pseudogene"	"AABR07052768.1"
"ENSRNOG00000009969"	"protein_coding"	"Olr539"
"ENSRNOG00000010035"	"protein_coding"	"Olr554"
"ENSRNOG00000010052"	"protein_coding"	"Olr555"
"ENSRNOG00000010101"	"pseudogene"	"AC118490.1"
"ENSRNOG00000010179"	"pseudogene"	"AABR07052795.1"
"ENSRNOG00000010595"	"protein_coding"	"Rbm45"
"ENSRNOG00000010812"	"protein_coding"	"Osbpl6"
"ENSRNOG00000011195"	"protein_coding"	"Prkra"
"ENSRNOG00000011758"	"protein_coding"	"Fkbp7"
"ENSRNOG00000011830"	"protein_coding"	"Plekha3"
"ENSRNOG00000012580"	"protein_coding"	"Ccdc141"
"ENSRNOG00000012603"	"protein_coding"	"Sestd1"
"ENSRNOG00000012651"	"protein_coding"	"Cwc22"
"ENSRNOG00000017939"	"protein_coding"	"Chn1"
"ENSRNOG00000018286"	"protein_coding"	"Chrna1"
"ENSRNOG00000018406"	"protein_coding"	"Wipf1"
"ENSRNOG00000018485"	"protein_coding"	"Gpr155"
"ENSRNOG00000018657"	"protein_coding"	"Scrn3"
"ENSRNOG00000018719"	"protein_coding"	"Cir1"
"ENSRNOG00000019047"	"protein_coding"	"Ola1"
"ENSRNOG00000019065"	"protein_coding"	"Zfp385b"
"ENSRNOG00000021473"	"protein_coding"	"Olr619"
"ENSRNOG00000021513"	"protein_coding"	"Rtn4rl2"
"ENSRNOG00000021658"	"protein_coding"	"Olr577"
"ENSRNOG00000021920"	"protein_coding"	"Pramel6"
"ENSRNOG00000021949"	"protein_coding"	"Pramel7"
"ENSRNOG00000022637"	"protein_coding"	"AABR07052585.1"
"ENSRNOG00000022922"	"protein_coding"	"Slc25a12"
"ENSRNOG00000023090"	"protein_coding"	"AC107446.1"
"ENSRNOG00000023181"	"protein_coding"	"RGD1565767"
"ENSRNOG00000023227"	"protein_coding"	"AABR07052585.2"
"ENSRNOG00000023386"	"protein_coding"	"LOC103690018"
"ENSRNOG00000024335"	"protein_coding"	"Fastkd1"
"ENSRNOG00000024457"	"protein_coding"	"Pde11a"
"ENSRNOG00000024595"	"protein_coding"	"Cers6"
"ENSRNOG00000024700"	"protein_coding"	"AABR07052443.1"
"ENSRNOG00000024808"	"protein_coding"	"Stk39"
"ENSRNOG00000024990"	"protein_coding"	"Ppp1r1c"
"ENSRNOG00000028187"	"protein_coding"	"Sp9"
"ENSRNOG00000028266"	"protein_coding"	"Lrrc55"
"ENSRNOG00000028442"	"pseudogene"	"AC105628.1"
"ENSRNOG00000028492"	"processed_pseudogene"	"AABR07072872.1"
"ENSRNOG00000028543"	"protein_coding"	"AABR07052523.1"
"ENSRNOG00000029222"	"protein_coding"	"Olr518"
"ENSRNOG00000029342"	"protein_coding"	"Scn7a"
"ENSRNOG00000029423"	"protein_coding"	"AABR07052519.1"
"ENSRNOG00000029578"	"protein_coding"	"Olr450"
"ENSRNOG00000029640"	"protein_coding"	"Olr439"
"ENSRNOG00000029652"	"protein_coding"	"AABR07052744.1"
"ENSRNOG00000029675"	"protein_coding"	"Olr697"
"ENSRNOG00000029884"	"protein_coding"	"Olr486"
"ENSRNOG00000030022"	"protein_coding"	"Myo3b"
"ENSRNOG00000030212"	"protein_coding"	"Cerkl"
"ENSRNOG00000030406"	"protein_coding"	"Olr641"
"ENSRNOG00000030467"	"protein_coding"	"Ube2l6"
"ENSRNOG00000030468"	"protein_coding"	"Olr475"
"ENSRNOG00000030662"	"protein_coding"	"Olr459"
"ENSRNOG00000030790"	"protein_coding"	"Ctnnd1"
"ENSRNOG00000030825"	"protein_coding"	"Olr533"
"ENSRNOG00000030827"	"pseudogene"	"AC111632.1"
"ENSRNOG00000030946"	"protein_coding"	"Olr586"
"ENSRNOG00000030991"	"protein_coding"	"Olr684"
"ENSRNOG00000031051"	"protein_coding"	"Olr481"
"ENSRNOG00000031124"	"protein_coding"	"Olr471"
"ENSRNOG00000031264"	"protein_coding"	"Olr557"
"ENSRNOG00000031282"	"protein_coding"	"Olr704"
"ENSRNOG00000031356"	"protein_coding"	"Olr544"
"ENSRNOG00000031426"	"protein_coding"	"Olr469"
"ENSRNOG00000031645"	"protein_coding"	"Olr702"
"ENSRNOG00000031811"	"protein_coding"	"Olr477"
"ENSRNOG00000031935"	"protein_coding"	"AABR07052587.1"
"ENSRNOG00000032126"	"protein_coding"	"Olr611"
"ENSRNOG00000032195"	"protein_coding"	"LOC103695172"
"ENSRNOG00000032273"	"protein_coding"	"Olr436"
"ENSRNOG00000032434"	"protein_coding"	"Olr517"
"ENSRNOG00000032521"	"protein_coding"	"LOC100911348"
"ENSRNOG00000032579"	"protein_coding"	"Zswim2"
"ENSRNOG00000032597"	"pseudogene"	"AABR07052755.2"
"ENSRNOG00000032712"	"protein_coding"	"Olr631"
"ENSRNOG00000032722"	"protein_coding"	"Olr515"
"ENSRNOG00000032730"	"protein_coding"	"Olr496"
"ENSRNOG00000033395"	"protein_coding"	"Olr473"
"ENSRNOG00000033422"	"protein_coding"	"Olr561"
"ENSRNOG00000033543"	"protein_coding"	"Olr442"
"ENSRNOG00000033994"	"protein_coding"	"Olr470"
"ENSRNOG00000034028"	"protein_coding"	"Olr660"
"ENSRNOG00000034047"	"protein_coding"	"Olr537"
"ENSRNOG00000034115"	"protein_coding"	"Olr441"
"ENSRNOG00000034169"	"protein_coding"	"Olr705"
"ENSRNOG00000034258"	"protein_coding"	"Xirp2"
"ENSRNOG00000034920"	"rRNA"	"RF00001"
"ENSRNOG00000035554"	"miRNA"	"Mir10b"
"ENSRNOG00000035570"	"miRNA"	"Mir130a"
"ENSRNOG00000037833"	"protein_coding"	"Olr563"
"ENSRNOG00000037834"	"protein_coding"	"Olr562"
"ENSRNOG00000037837"	"protein_coding"	"Olr560"
"ENSRNOG00000037908"	"protein_coding"	"Prg3"
"ENSRNOG00000038004"	"protein_coding"	"Zfp804a"
"ENSRNOG00000038050"	"protein_coding"	"RGD1564319"
"ENSRNOG00000038165"	"protein_coding"	"Pjvk"
"ENSRNOG00000038559"	"protein_coding"	"AABR07052431.1"
"ENSRNOG00000041393"	"miRNA"	"AABR07052554.1"
"ENSRNOG00000042248"	"pseudogene"	"AABR07052812.1"
"ENSRNOG00000042321"	"protein_coding"	"AABR07052588.1"
"ENSRNOG00000042480"	"protein_coding"	"Hoxd8"
"ENSRNOG00000043106"	"protein_coding"	"Btbd18"
"ENSRNOG00000043148"	"pseudogene"	"AC125991.1"
"ENSRNOG00000043149"	"protein_coding"	"AC132028.1"
"ENSRNOG00000043492"	"protein_coding"	"Olr556"
"ENSRNOG00000043837"	"miRNA"	"AABR07052525.1"
"ENSRNOG00000044087"	"rRNA"	"RF00001"
"ENSRNOG00000045084"	"rRNA"	"RF00001"
"ENSRNOG00000045546"	"protein_coding"	"Olr530"
"ENSRNOG00000045557"	"miRNA"	"AC096003.1"
"ENSRNOG00000045624"	"protein_coding"	"Olr657"
"ENSRNOG00000045627"	"protein_coding"	"Olr552"
"ENSRNOG00000045634"	"protein_coding"	"Olr513"
"ENSRNOG00000045685"	"protein_coding"	"Olr613"
"ENSRNOG00000045694"	"protein_coding"	"Olr545"
"ENSRNOG00000045702"	"protein_coding"	"Olr686"
"ENSRNOG00000045745"	"protein_coding"	"Olr634"
"ENSRNOG00000045792"	"protein_coding"	"Olr595"
"ENSRNOG00000045807"	"protein_coding"	"Olr484"
"ENSRNOG00000045832"	"protein_coding"	"LOC100911380"
"ENSRNOG00000045865"	"protein_coding"	"Olr602"
"ENSRNOG00000045869"	"protein_coding"	"Olr559"
"ENSRNOG00000046025"	"protein_coding"	"Olr575"
"ENSRNOG00000046122"	"protein_coding"	"Olr446"
"ENSRNOG00000046126"	"protein_coding"	"Olr713"
"ENSRNOG00000046185"	"protein_coding"	"LOC686677"
"ENSRNOG00000046340"	"protein_coding"	"Olr661"
"ENSRNOG00000046348"	"protein_coding"	"AABR07052798.1"
"ENSRNOG00000046433"	"protein_coding"	"Olr717"
"ENSRNOG00000046448"	"protein_coding"	"Olr582"
"ENSRNOG00000046501"	"protein_coding"	"Olr598"
"ENSRNOG00000046632"	"protein_coding"	"Olr581"
"ENSRNOG00000046674"	"protein_coding"	"AABR07052831.1"
